종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,229,68152719,7.83,NVDA US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,42070279,4.83,SNDK US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,105,36635445,4.21,AMZN US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,51,34973049,4.02,MSFT US EQUITY,stock
MU US EQUITY,Micron Technology Inc,27,34495181,3.96,MU US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31891257,3.66,NQU6 INDEX,futures
SKHY US EQUITY,SK hynix Inc,144,31688580,3.64,SKHY US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,51,29666572,3.41,DELL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,96,28069956,3.23,BE US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,193,27343108,3.14,HOOD US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,26165301,3.01,LITE US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,108,26137461,3.0,COIN US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,59,25824905,2.97,SNOW US EQUITY,stock
INTC US EQUITY,Intel Corp,210,25572380,2.94,INTC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,84,23756416,2.73,CRDO US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,51,23385635,2.69,GOOGL US EQUITY,stock
TSLA US EQUITY,Tesla Inc,47,22906878,2.63,TSLA US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,78,21302611,2.45,NBIS US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,74,21309098,2.45,MRVL US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,141,19952894,2.29,AAOI US EQUITY,stock
MSTR US EQUITY,Strategy Inc,109,18630634,2.14,MSTR US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,75,18469237,2.12,PLTR US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,29,18242978,2.1,AMD US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,14167468,1.63,AVGO US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,14013845,1.61,VRT US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,13821584,1.59,SPCX US EQUITY,stock
,현금,13753601,13753601,1.58,현금,cash
AAPL US EQUITY,Apple Inc,30,13350162,1.53,AAPL US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,118,13219315,1.52,CRWV US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12295086,1.41,STX US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,12260403,1.41,TSEM US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,11937746,1.37,TER US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,11877715,1.37,META US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11713827,1.35,WDC US EQUITY,stock
GLW US EQUITY,Corning Inc,45,8965258,1.03,GLW US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,44,8605838,0.99,NOW US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,17,8425073,0.97,PANW US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8034953,0.92,ARM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7938460,0.91,LLY US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7378908,0.85,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7366343,0.85,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7297251,0.84,QCOM US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,19,7279143,0.84,ALAB US EQUITY,stock
