종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,239,72594945,7.76,NVDA US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,67,51354399,5.49,AMD US EQUITY,stock
MU US EQUITY,Micron Technology Inc,35,47334527,5.06,MU US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,22,46410943,4.96,SNDK US EQUITY,stock
INTC US EQUITY,Intel Corp,322,43654158,4.67,INTC US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,69,38676325,4.13,MSFT US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,33225987,3.55,NQU6 INDEX,futures
DELL US EQUITY,Dell Technologies Inc,49,31480968,3.36,DELL US EQUITY,stock
AAPL US EQUITY,Apple Inc,63,30809511,3.29,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,54,30285874,3.24,AVGO US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,27561909,2.95,AMAT US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,88,27544948,2.94,CRDO US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,57,26763676,2.86,GOOGL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,78,26586575,2.84,AMZN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,23763428,2.54,STX US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,165,22996930,2.46,HOOD US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,96,22315091,2.39,COIN US EQUITY,stock
WDC US EQUITY,Western Digital Corp,26,19846483,2.12,WDC US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,42,18824437,2.01,LRCX US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,82,18612855,1.99,SKHY US EQUITY,stock
META US EQUITY,Meta Platforms Inc,21,18354766,1.96,META US EQUITY,stock
,현금,18004474,18004474,1.92,현금,cash
MRVL US EQUITY,Marvell Technology Inc,53,15117018,1.62,MRVL US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,39,14891162,1.59,ARM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,51,14062752,1.5,NBIS US EQUITY,stock
TER US EQUITY,Teradyne Inc,27,13874153,1.48,TER US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,94,13824605,1.48,AAOI US EQUITY,stock
TSLA US EQUITY,Tesla Inc,30,13790536,1.47,TSLA US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,30,12791809,1.37,VRT US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,27,10741049,1.15,SIMO US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,10538220,1.13,LLY US EQUITY,stock
KLAC US EQUITY,KLA Corp,32,9892755,1.06,KLAC US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8940962,0.96,GEV US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,8563704,0.92,ALAB US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,50,8449014,0.9,SPCX US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,8293706,0.89,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,33,8091449,0.87,QCOM US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,8058716,0.86,APP US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,7843155,0.84,LITE US EQUITY,stock
ASML US EQUITY,ASML Holding NV,3,7740859,0.83,ASML US EQUITY,stock
GLW US EQUITY,Corning Inc,34,7322087,0.78,GLW US EQUITY,stock
MSTR US EQUITY,Strategy Inc,53,7134721,0.76,MSTR US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,6516263,0.7,BE US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,49,5172233,0.55,CRWV US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,55,5161850,0.55,RKLB US EQUITY,stock
ORCL US EQUITY,Oracle Corp,24,4052707,0.43,ORCL US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,15,4037200,0.43,CRWD US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,8,3803884,0.41,PANW US EQUITY,stock
