종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,230,67857277,7.53,NVDA US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,41011405,4.55,SNDK US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,106,38320684,4.25,AMZN US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,52,35407840,3.93,MSFT US EQUITY,stock
MU US EQUITY,Micron Technology Inc,27,34883375,3.87,MU US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,32433954,3.6,NQU6 INDEX,futures
SKHY US EQUITY,SK hynix Inc,145,32032985,3.55,SKHY US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,194,30113113,3.34,HOOD US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,93,28586717,3.17,NBIS US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,109,28250529,3.13,COIN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,26979269,2.99,LITE US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,85,26662039,2.96,CRDO US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,170,26637320,2.95,AAOI US EQUITY,stock
INTC US EQUITY,Intel Corp,211,25561026,2.84,INTC US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,40,25009488,2.77,DELL US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,37,24552033,2.72,AMD US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,51,24503980,2.72,GOOGL US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,80,23564864,2.61,TSEM US EQUITY,stock
,현금,20551398,20551398,2.28,현금,cash
BE US EQUITY,Bloom Energy Corp,66,19874234,2.2,BE US EQUITY,stock
MSTR US EQUITY,Strategy Inc,110,19319760,2.14,MSTR US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,51,16976789,1.88,MRVL US EQUITY,stock
GLW US EQUITY,Corning Inc,72,14672676,1.63,GLW US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,118,14386299,1.6,CRWV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,14166504,1.57,VRT US EQUITY,stock
TSLA US EQUITY,Tesla Inc,29,14065759,1.56,TSLA US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13832379,1.53,AVGO US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,13563354,1.5,SPCX US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,13193238,1.46,TER US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,12874485,1.43,AAPL US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12516334,1.39,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11859773,1.32,WDC US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,11841078,1.31,META US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,15,9971390,1.11,AMAT US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,40,9567860,1.06,PLTR US EQUITY,stock
COST US EQUITY,Costco Wholesale Corp,7,9305952,1.03,COST US EQUITY,stock
WMT US EQUITY,Walmart Inc,62,9047673,1.0,WMT US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,8541861,0.95,LLY US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8362807,0.93,ARM US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,7828274,0.87,ALAB US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7700014,0.85,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7514381,0.83,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7114991,0.79,QCOM US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,53,4910819,0.55,RKLB US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,11,4793152,0.53,LRCX US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,14,4688406,0.52,SIMO US EQUITY,stock
KLAC US EQUITY,KLA Corp,15,3808338,0.42,KLAC US EQUITY,stock
ASML US EQUITY,ASML Holding NV,1,2415312,0.27,ASML US EQUITY,stock
