종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,260,82580654,7.22,NVDA US EQUITY,stock
MU US EQUITY,Micron Technology Inc,41,59887687,5.24,MU US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,110,58459956,5.11,ARM US EQUITY,stock
INTC US EQUITY,Intel Corp,336,57964409,5.07,INTC US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,100,57214546,5.0,GOOGL US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,75,47488118,4.15,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,18,45895651,4.01,SNDK US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,53,41147569,3.6,AMD US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,59,39960465,3.49,MSFT US EQUITY,stock
AAPL US EQUITY,Apple Inc,84,39432276,3.45,AAPL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,80,32569900,2.85,AMZN US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,48,32259653,2.82,AVGO US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,210,29789652,2.6,HOOD US EQUITY,stock
TSLA US EQUITY,Tesla Inc,45,29500150,2.58,TSLA US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,133,28706316,2.51,RKLB US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,96,27298351,2.39,COIN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,25146179,2.2,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,31,24772075,2.17,WDC US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,143,24307983,2.13,CRCL US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,76,23436994,2.05,MRVL US EQUITY,stock
META US EQUITY,Meta Platforms Inc,22,20932665,1.83,META US EQUITY,stock
,현금,20867655,20867655,1.82,현금,cash
LRCX US EQUITY,Lam Research Corp,40,19145526,1.67,LRCX US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,55,19119577,1.67,NBIS US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,52,18463116,1.61,CRDO US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,18295447,1.6,NQM6 INDEX,futures
BE US EQUITY,Bloom Energy Corp,40,17149020,1.5,BE US EQUITY,stock
GLW US EQUITY,Corning Inc,61,16623658,1.45,GLW US EQUITY,stock
APP US EQUITY,AppLovin Corp,18,16600883,1.45,APP US EQUITY,stock
MSTR US EQUITY,Strategy Inc,69,16513017,1.44,MSTR US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,43,16237203,1.42,QCOM US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,34,16147366,1.41,VRT US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,23,15571580,1.36,AMAT US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,63,15012658,1.31,AAOI US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,10,14566437,1.27,GEV US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,34,14160848,1.24,SIMO US EQUITY,stock
CIEN US EQUITY,Ciena Corp,15,13092599,1.15,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,9,11575046,1.01,LITE US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,18,11330538,0.99,TSM US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,28,10750389,0.94,TSEM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,3,7278224,0.64,ASML US EQUITY,stock
COHR US EQUITY,Coherent Corp,12,6525111,0.57,COHR US EQUITY,stock
