종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp,29,75437868,7.14,SNDK US EQUITY,stock
MU US EQUITY,Micron Technology Inc,44,62875457,5.95,MU US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,76,59224038,5.61,AMD US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,147,45191494,4.28,NVDA US EQUITY,stock
INTC US EQUITY,Intel Corp,263,43666538,4.13,INTC US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,67,43589531,4.13,DELL US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,85,42649363,4.04,LRCX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,47,38953921,3.69,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,30,38858283,3.68,STX US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,35506006,3.36,NQU6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,90,35065170,3.32,CRDO US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,88,30710101,2.91,MRVL US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,178,30435780,2.88,HOOD US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,30073051,2.85,AMAT US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,53,23966147,2.27,ARM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,71,23148877,2.19,NBIS US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,41,22348596,2.12,GOOGL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,38,22245428,2.11,AVGO US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,128,22061834,2.09,AAOI US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,36,20784541,1.97,MSFT US EQUITY,stock
AAPL US EQUITY,Apple Inc,44,20767853,1.97,AAPL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,51,18712720,1.77,AMZN US EQUITY,stock
,현금,18691291,18691291,1.77,현금,cash
TSLA US EQUITY,Tesla Inc,31,18398306,1.74,TSLA US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,15982582,1.51,ASML US EQUITY,stock
KLAC US EQUITY,KLA Corp,46,15323483,1.45,KLAC US EQUITY,stock
GLW US EQUITY,Corning Inc,55,15244217,1.44,GLW US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,31,14838262,1.41,VRT US EQUITY,stock
TER US EQUITY,Teradyne Inc,28,14825988,1.4,TER US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,57,13680689,1.3,COIN US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,27,12740250,1.21,SIMO US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,21,12434903,1.18,ALAB US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,51,11391086,1.08,SPCX US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,7,11291126,1.07,GEV US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,11010374,1.04,APP US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,10986969,1.04,LLY US EQUITY,stock
META US EQUITY,Meta Platforms Inc,12,10900308,1.03,META US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,34,9553252,0.9,QCOM US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,9213898,0.87,TSM US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,9191668,0.87,BE US EQUITY,stock
MSTR US EQUITY,Strategy Inc,55,7775768,0.74,MSTR US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,7454743,0.71,LITE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,56,7029872,0.67,RKLB US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,51,6912999,0.65,CRWV US EQUITY,stock
ORCL US EQUITY,Oracle Corp,25,5289799,0.5,ORCL US EQUITY,stock
