종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,42,62263977,6.96,SNDK US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,103,53284435,5.96,GOOGL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,130,49932519,5.58,AMZN US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,157,49498713,5.53,NVDA US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,146,48880979,5.47,BE US EQUITY,stock
INTC US EQUITY,Intel Corp,391,48876986,5.46,INTC US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,145,42601485,4.76,ARM US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,56,35552202,3.98,MSFT US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,55,31914897,3.57,TSM US EQUITY,stock
TSLA US EQUITY,Tesla Inc,54,30031213,3.36,TSLA US EQUITY,stock
WDC US EQUITY,Western Digital Corp,46,26600613,2.97,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,29,24835175,2.78,STX US EQUITY,stock
,현금,23896446,23896446,2.67,현금,cash
MU US EQUITY,Micron Technology Inc,32,23867037,2.67,MU US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,39,23062594,2.58,AVGO US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,93,21076326,2.36,MRVL US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,12,19326329,2.16,GEV US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,66,18946877,2.12,COIN US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,41,18496714,2.07,VRT US EQUITY,stock
CIEN US EQUITY,Ciena Corp,26,18215275,2.04,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,15,17556543,1.96,LITE US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,116,16187063,1.81,CRCL US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,16073032,1.8,NQM6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,64,15705323,1.76,CRDO US EQUITY,stock
AAPL US EQUITY,Apple Inc,35,14013303,1.57,AAPL US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,12286585,1.37,ASML US EQUITY,stock
MSTR US EQUITY,Strategy Inc,48,11764084,1.32,MSTR US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,36,10305376,1.15,TSEM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,47,9419706,1.05,NBIS US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,42,9266763,1.04,SIMO US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,79,9182534,1.03,RKLB US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,19,9082524,1.02,AMD US EQUITY,stock
META US EQUITY,Meta Platforms Inc,9,8936206,1.0,META US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,73,8860851,0.99,HOOD US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,22,8174521,0.91,LRCX US EQUITY,stock
GLW US EQUITY,Corning Inc,36,8148994,0.91,GLW US EQUITY,stock
TER US EQUITY,Teradyne Inc,13,7308759,0.82,TER US EQUITY,stock
COHR US EQUITY,Coherent Corp,14,6294002,0.7,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,18,5750352,0.64,FTAI US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5170584,0.58,LLY US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,9,5072955,0.57,AMAT US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,25,5075188,0.57,AAOI US EQUITY,stock
VICR US EQUITY,Vicor Corp,10,3678273,0.41,VICR US EQUITY,stock
