종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,42,66298793,7.14,SNDK US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,145,61936155,6.67,BE US EQUITY,stock
INTC US EQUITY,Intel Corp,390,54811643,5.9,INTC US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,102,52944732,5.7,GOOGL US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,37,47106404,5.07,LITE US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,145,43379182,4.67,ARM US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,104,40577392,4.37,AMZN US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,126,39107946,4.21,NVDA US EQUITY,stock
WDC US EQUITY,Western Digital Corp,46,28163357,3.03,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,29,27671999,2.98,STX US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,41,25813662,2.78,MSFT US EQUITY,stock
TSLA US EQUITY,Tesla Inc,46,25436815,2.74,TSLA US EQUITY,stock
MU US EQUITY,Micron Technology Inc,32,24609014,2.65,MU US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,24318925,2.62,NQM6 INDEX,futures
AVGO US EQUITY,Broadcom Inc,39,23454755,2.53,AVGO US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,39,22782553,2.45,TSM US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,93,21598346,2.33,MRVL US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,67,19794727,2.13,TSEM US EQUITY,stock
,현금,19171240,19171240,2.06,현금,cash
GEV US EQUITY,GE Vernova Inc,12,18922932,2.04,GEV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,41,18620428,2.01,VRT US EQUITY,stock
CIEN US EQUITY,Ciena Corp,26,18333795,1.97,CIEN US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,65,17521407,1.89,COIN US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,64,16686057,1.8,CRDO US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,116,16442321,1.77,CRCL US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,66,14961720,1.61,AAOI US EQUITY,stock
AAPL US EQUITY,Apple Inc,35,14026010,1.51,AAPL US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,42,13549945,1.46,SIMO US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,12407033,1.34,ASML US EQUITY,stock
MSTR US EQUITY,Strategy Inc,47,11028231,1.19,MSTR US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,48,10052502,1.08,NBIS US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,19,9500669,1.02,AMD US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,79,9025257,0.97,RKLB US EQUITY,stock
META US EQUITY,Meta Platforms Inc,9,8932551,0.96,META US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,22,8117359,0.87,LRCX US EQUITY,stock
GLW US EQUITY,Corning Inc,36,8111277,0.87,GLW US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,73,7709600,0.83,HOOD US EQUITY,stock
COHR US EQUITY,Coherent Corp,14,6332237,0.68,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,18,5689909,0.61,FTAI US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,9,5107461,0.55,AMAT US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5050399,0.54,LLY US EQUITY,stock
VICR US EQUITY,Vicor Corp,10,3807631,0.41,VICR US EQUITY,stock
