종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,258,84753793,7.13,NVDA US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,109,68667422,5.77,ARM US EQUITY,stock
MU US EQUITY,Micron Technology Inc,41,67708147,5.69,MU US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,99,54365553,4.57,GOOGL US EQUITY,stock
INTC US EQUITY,Intel Corp,298,51378921,4.32,INTC US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,110,50757740,4.27,MRVL US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,76,49681351,4.18,MSFT US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,75,48309455,4.06,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,17,47627974,4.0,SNDK US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,53,43984320,3.7,AMD US EQUITY,stock
AAPL US EQUITY,Apple Inc,83,39392191,3.31,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,48,35187750,2.96,AVGO US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,79,30213991,2.54,AMZN US EQUITY,stock
,현금,28251634,28251634,2.38,현금,cash
WDC US EQUITY,Western Digital Corp,31,28173112,2.37,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,27340496,2.3,STX US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,207,26234278,2.21,HOOD US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,95,23719375,1.99,COIN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,36,23332820,1.96,TSLA US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,40,21030927,1.77,LRCX US EQUITY,stock
META US EQUITY,Meta Platforms Inc,22,20965395,1.76,META US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,54,20789724,1.75,NBIS US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,142,19577804,1.65,CRCL US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,18743873,1.58,NQM6 INDEX,futures
GLW US EQUITY,Corning Inc,61,18733256,1.58,GLW US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,63,17739028,1.49,AAOI US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,23,17618640,1.48,AMAT US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,39,17141022,1.44,BE US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,52,17070228,1.44,CRDO US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,33,16731124,1.41,VRT US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,43,16444932,1.38,QCOM US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,34,15944644,1.34,SIMO US EQUITY,stock
APP US EQUITY,AppLovin Corp,18,15717575,1.32,APP US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,10,14675329,1.23,GEV US EQUITY,stock
CIEN US EQUITY,Ciena Corp,15,14234699,1.2,CIEN US EQUITY,stock
MSTR US EQUITY,Strategy Inc,68,13163160,1.11,MSTR US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,9,12913727,1.09,LITE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,69,12106504,1.02,RKLB US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,18,12024084,1.01,TSM US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,28,11475013,0.97,TSEM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,3,7922438,0.67,ASML US EQUITY,stock
COHR US EQUITY,Coherent Corp,12,7662512,0.64,COHR US EQUITY,stock
