종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,227,69678755,7.36,NVDA US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,69,54129869,5.72,DELL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,147,53924749,5.7,BE US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,49490068,5.23,SNDK US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,142,36769125,3.89,SKHY US EQUITY,stock
MU US EQUITY,Micron Technology Inc,26,36473314,3.85,MU US EQUITY,stock
INTC US EQUITY,Intel Corp,241,36144360,3.82,INTC US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,157,33110124,3.5,SPCX US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,41,31697568,3.35,AMD US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,28282907,2.99,LITE US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,162,26806370,2.83,HOOD US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,38,25912586,2.74,MSFT US EQUITY,stock
NQZ6 INDEX,NASDAQ 100 E-MINI INDEX DEC 2026,0,24789433,2.62,NQZ6 INDEX,futures
MRVL US EQUITY,Marvell Technology Inc,73,24623575,2.6,MRVL US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,24135737,2.55,GOOGL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,77,23770572,2.51,NBIS US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,88,23606814,2.5,COIN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,45,22637559,2.39,TSLA US EQUITY,stock
,현금,21793896,21793896,2.3,현금,cash
PLTR US EQUITY,Palantir Technologies Inc,74,18153742,1.92,PLTR US EQUITY,stock
TER US EQUITY,Teradyne Inc,35,17955002,1.9,TER US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,51,17869049,1.89,AMZN US EQUITY,stock
MSTR US EQUITY,Strategy Inc,83,17642772,1.86,MSTR US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,156,17527872,1.85,CRWV US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,38,17445261,1.84,SNOW US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,68,16689329,1.76,QCOM US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,106,15395415,1.63,AAOI US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,13925865,1.47,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13828063,1.46,AVGO US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,13791011,1.46,META US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,13776303,1.46,VRT US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,13045878,1.38,STX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,31,12982435,1.37,ALAB US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,36,11116497,1.18,TSEM US EQUITY,stock
WDC US EQUITY,Western Digital Corp,18,10971326,1.16,WDC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,10930684,1.16,CRDO US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,9515435,1.01,ARM US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,18,9037871,0.96,PANW US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7960981,0.84,LLY US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7803630,0.83,TSM US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7791574,0.82,GEV US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,18,3367513,0.36,NOW US EQUITY,stock
