종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,264,85289839,7.54,NVDA US EQUITY,stock
INTC US EQUITY,Intel Corp,341,62160900,5.49,INTC US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,101,59415979,5.25,GOOGL US EQUITY,stock
MU US EQUITY,Micron Technology Inc,42,58488183,5.17,MU US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,112,56622006,5.0,ARM US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,18,44557721,3.94,SNDK US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,54,42186307,3.73,AMD US EQUITY,stock
AAPL US EQUITY,Apple Inc,85,40054875,3.54,AAPL US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,60,38631493,3.41,MSFT US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,77,36812136,3.25,DELL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,81,33466332,2.96,AMZN US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,49,31518759,2.79,AVGO US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,135,30133948,2.66,RKLB US EQUITY,stock
TSLA US EQUITY,Tesla Inc,41,27332346,2.42,TSLA US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,97,26657033,2.36,COIN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,20,26560753,2.35,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,31,24829955,2.19,WDC US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,77,23782463,2.1,MRVL US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,145,23666188,2.09,CRCL US EQUITY,stock
,현금,22328776,22328776,1.97,현금,cash
HOOD US EQUITY,Robinhood Markets Inc,172,22004000,1.94,HOOD US EQUITY,stock
META US EQUITY,Meta Platforms Inc,22,21074983,1.86,META US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,41,19660000,1.74,LRCX US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,55,18771394,1.66,NBIS US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,18279970,1.62,NQM6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,53,17769922,1.57,CRDO US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,40,17492243,1.55,BE US EQUITY,stock
GLW US EQUITY,Corning Inc,62,17105828,1.51,GLW US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,64,16311376,1.44,AAOI US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,44,16141707,1.43,QCOM US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,34,16107568,1.42,VRT US EQUITY,stock
MSTR US EQUITY,Strategy Inc,70,16006056,1.41,MSTR US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,23,15595666,1.38,AMAT US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,10,15018684,1.33,GEV US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,35,14906194,1.32,SIMO US EQUITY,stock
CIEN US EQUITY,Ciena Corp,15,12896616,1.14,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,9,11679560,1.03,LITE US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,28,11631940,1.03,TSEM US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,18,11531635,1.02,TSM US EQUITY,stock
APP US EQUITY,AppLovin Corp,12,10854889,0.96,APP US EQUITY,stock
ASML US EQUITY,ASML Holding NV,4,9685362,0.86,ASML US EQUITY,stock
COHR US EQUITY,Coherent Corp,12,6820834,0.6,COHR US EQUITY,stock
