종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,239,74340856,7.52,NVDA US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,67,54280562,5.49,AMD US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,22,51607803,5.22,SNDK US EQUITY,stock
MU US EQUITY,Micron Technology Inc,36,50665149,5.12,MU US EQUITY,stock
INTC US EQUITY,Intel Corp,256,38533892,3.9,INTC US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,233,35707544,3.61,HOOD US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,34242446,3.46,NQU6 INDEX,futures
DELL US EQUITY,Dell Technologies Inc,49,31753579,3.21,DELL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,54,31430209,3.18,AVGO US EQUITY,stock
AAPL US EQUITY,Apple Inc,63,30114973,3.05,AAPL US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,52,29772637,3.01,MSFT US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,63,29505078,2.98,LRCX US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,88,29464726,2.98,CRDO US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,57,28601323,2.89,GOOGL US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,28437144,2.88,AMAT US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,25308020,2.56,STX US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,96,23391822,2.37,COIN US EQUITY,stock
WDC US EQUITY,Western Digital Corp,26,21229612,2.15,WDC US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,82,19878278,2.01,SKHY US EQUITY,stock
META US EQUITY,Meta Platforms Inc,21,19318592,1.95,META US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,50,17957299,1.82,AMZN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,30,16457936,1.67,TSLA US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,53,16402446,1.66,MRVL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,51,16319851,1.65,NBIS US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,39,16211953,1.64,ARM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,15857809,1.6,ASML US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,95,15400519,1.56,AAOI US EQUITY,stock
,현금,14866604,14866604,1.5,현금,cash
TER US EQUITY,Teradyne Inc,27,14631946,1.48,TER US EQUITY,stock
KLAC US EQUITY,KLA Corp,45,14170828,1.43,KLAC US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,30,13252244,1.34,VRT US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,27,11155542,1.13,SIMO US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,10235418,1.04,LLY US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,9707135,0.98,ALAB US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8669052,0.88,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,8649631,0.88,TSM US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,8519027,0.86,LITE US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,33,8501264,0.86,QCOM US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,8470359,0.86,APP US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,50,8453168,0.86,SPCX US EQUITY,stock
MSTR US EQUITY,Strategy Inc,53,7774817,0.79,MSTR US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,7682042,0.78,BE US EQUITY,stock
GLW US EQUITY,Corning Inc,34,7683157,0.78,GLW US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,49,5939601,0.6,CRWV US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,55,5627011,0.57,RKLB US EQUITY,stock
ORCL US EQUITY,Oracle Corp,24,4429970,0.45,ORCL US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,15,4145616,0.42,CRWD US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,8,3934309,0.4,PANW US EQUITY,stock
