종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,40,78880765,7.91,SNDK US EQUITY,stock
INTC US EQUITY,Intel Corp,368,59368613,5.96,INTC US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,184,57272677,5.75,NVDA US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,181,56821027,5.7,ARM US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,96,56229300,5.64,GOOGL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,113,43012375,4.32,BE US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,25,32840249,3.29,LITE US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,195,32500654,3.26,CRCL US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,111,31521694,3.16,COIN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,27,30455183,3.06,STX US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,74,29531985,2.96,AMZN US EQUITY,stock
WDC US EQUITY,Western Digital Corp,43,29357662,2.95,WDC US EQUITY,stock
GLW US EQUITY,Corning Inc,108,28991312,2.91,GLW US EQUITY,stock
TSLA US EQUITY,Tesla Inc,47,28483473,2.86,TSLA US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,46,27652006,2.77,AMD US EQUITY,stock
MU US EQUITY,Micron Technology Inc,29,27597715,2.77,MU US EQUITY,stock
,현금,23544058,23544058,2.36,현금,cash
AAOI US EQUITY,Applied Optoelectronics Inc,98,22722900,2.28,AAOI US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,195,21890948,2.2,HOOD US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,36,21857923,2.19,AVGO US EQUITY,stock
MSTR US EQUITY,Strategy Inc,79,20908971,2.1,MSTR US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,87,20487344,2.06,MRVL US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,39,19515315,1.96,VRT US EQUITY,stock
CIEN US EQUITY,Ciena Corp,24,19029434,1.91,CIEN US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,12,18466244,1.85,GEV US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,61,16903489,1.7,CRDO US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,16884666,1.69,NQM6 INDEX,futures
SIMO US EQUITY,Silicon Motion Technology Corp,40,14287852,1.43,SIMO US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,21,12799595,1.28,TSM US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,41,12671337,1.27,TSEM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,45,12236670,1.23,NBIS US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,16,9907955,0.99,MSFT US EQUITY,stock
AAPL US EQUITY,Apple Inc,22,9306559,0.93,AAPL US EQUITY,stock
ASML US EQUITY,ASML Holding NV,4,8927920,0.9,ASML US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,21,8855101,0.89,LRCX US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,74,8557817,0.86,RKLB US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,17,6818651,0.68,FTAI US EQUITY,stock
COHR US EQUITY,Coherent Corp,14,6576526,0.66,COHR US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,8,4834711,0.49,AMAT US EQUITY,stock
META US EQUITY,Meta Platforms Inc,5,4538796,0.46,META US EQUITY,stock
VICR US EQUITY,Vicor Corp,10,3846140,0.39,VICR US EQUITY,stock
