종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,222,65102321,7.51,NVDA US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,114,56671355,6.54,GOOGL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,40,52597212,6.07,SNDK US EQUITY,stock
TSLA US EQUITY,Tesla Inc,61,35256137,4.07,TSLA US EQUITY,stock
CIEN US EQUITY,Ciena Corp,47,32973117,3.81,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,27,32807298,3.79,LITE US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,103,32478831,3.75,BE US EQUITY,stock
INTC US EQUITY,Intel Corp,339,32462817,3.75,INTC US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,128,31477637,3.63,NBIS US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,196,30497559,3.52,CRCL US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,122,28665457,3.31,ARM US EQUITY,stock
META US EQUITY,Meta Platforms Inc,28,27728732,3.2,META US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,43,25155142,2.9,AVGO US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,67,24551352,2.83,AMZN US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,44,24337388,2.81,TSM US EQUITY,stock
MU US EQUITY,Micron Technology Inc,36,24219243,2.8,MU US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,83,23976553,2.77,COIN US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,23327139,2.69,NQM6 INDEX,futures
TSEM US EQUITY,Tower Semiconductor Ltd,72,22893695,2.64,TSEM US EQUITY,stock
,현금,21049938,21049938,2.43,현금,cash
VRT US EQUITY,Vertiv Holdings Co,44,19539983,2.26,VRT US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,91,18656241,2.15,SIMO US EQUITY,stock
WDC US EQUITY,Western Digital Corp,34,18299786,2.11,WDC US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,30,18191550,2.1,MSFT US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,20,15324043,1.77,STX US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,13110108,1.51,ASML US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,9,13084538,1.51,GEV US EQUITY,stock
GLW US EQUITY,Corning Inc,40,9925237,1.15,GLW US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,87,9442158,1.09,RKLB US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,24,9384118,1.08,LRCX US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,21,7993098,0.92,AMD US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,19,7559935,0.87,FTAI US EQUITY,stock
TER US EQUITY,Teradyne Inc,14,7534380,0.87,TER US EQUITY,stock
MSTR US EQUITY,Strategy Inc,35,7408242,0.86,MSTR US EQUITY,stock
ASTS US EQUITY,AST SpaceMobile Inc,57,7304976,0.84,ASTS US EQUITY,stock
COHR US EQUITY,Coherent Corp,16,7271547,0.84,COHR US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,10,5813757,0.67,AMAT US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,27,5675514,0.66,AAOI US EQUITY,stock
AAPL US EQUITY,Apple Inc,14,5500287,0.64,AAPL US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5338228,0.62,LLY US EQUITY,stock
AEHR US EQUITY,Aehr Test Systems,41,4426778,0.51,AEHR US EQUITY,stock
FORM US EQUITY,FormFactor Inc,8,1529101,0.18,FORM US EQUITY,stock
