종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,266,85797723,7.68,NVDA US EQUITY,stock
INTC US EQUITY,Intel Corp,344,63787309,5.71,INTC US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,102,59546238,5.33,GOOGL US EQUITY,stock
MU US EQUITY,Micron Technology Inc,42,56485592,5.05,MU US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,113,54490347,4.88,ARM US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,18,42952184,3.84,SNDK US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,55,41604181,3.72,AMD US EQUITY,stock
AAPL US EQUITY,Apple Inc,86,39806389,3.56,AAPL US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,61,38097198,3.41,MSFT US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,82,32656774,2.92,AMZN US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,49,31042549,2.78,AVGO US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,137,29451142,2.64,RKLB US EQUITY,stock
TSLA US EQUITY,Tesla Inc,41,26687117,2.39,TSLA US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,98,26482639,2.37,COIN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,20,25393098,2.27,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,32,25203346,2.26,WDC US EQUITY,stock
,현금,24713226,24713226,2.21,현금,cash
BE US EQUITY,Bloom Energy Corp,54,24513995,2.19,BE US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,78,24385913,2.18,MRVL US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,53,24273263,2.17,DELL US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,87,23197953,2.08,AAOI US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,146,22831480,2.04,CRCL US EQUITY,stock
CIEN US EQUITY,Ciena Corp,22,19894773,1.78,CIEN US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,41,19860695,1.78,LRCX US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,174,19352959,1.73,HOOD US EQUITY,stock
GLW US EQUITY,Corning Inc,63,18552895,1.66,GLW US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,18058535,1.62,NQM6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,54,17967202,1.61,CRDO US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,56,17491021,1.57,NBIS US EQUITY,stock
MSTR US EQUITY,Strategy Inc,71,17046171,1.53,MSTR US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,35,17018879,1.52,VRT US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,12,16407695,1.47,LITE US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,24,16389140,1.47,AMAT US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,10,16069895,1.44,GEV US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,37,16026225,1.43,TSEM US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,35,15253993,1.37,SIMO US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,18,11141546,1.0,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,29,10832328,0.97,QCOM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,4,9800013,0.88,ASML US EQUITY,stock
COHR US EQUITY,Coherent Corp,12,6869791,0.62,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,15,5705836,0.51,FTAI US EQUITY,stock
META US EQUITY,Meta Platforms Inc,5,4596224,0.41,META US EQUITY,stock
