종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,202,62198779,6.71,NVDA US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,80,57059505,6.15,MSFT US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,119,45868864,4.95,AMZN US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,225,42788470,4.61,AAOI US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,71,34556953,3.73,GOOGL US EQUITY,stock
INTC US EQUITY,Intel Corp,249,34443683,3.71,INTC US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,51,34246236,3.69,AMD US EQUITY,stock
MU US EQUITY,Micron Technology Inc,27,33198221,3.58,MU US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,18,32389658,3.49,SNDK US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,86,30156307,3.25,CRDO US EQUITY,stock
,현금,28592089,28592089,3.08,현금,cash
TSEM US EQUITY,Tower Semiconductor Ltd,80,28266432,3.05,TSEM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,96,26261348,2.83,NBIS US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,25164916,2.71,NQU6 INDEX,futures
LITE US EQUITY,Lumentum Holdings Inc,19,22072475,2.38,LITE US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,37,21794644,2.35,AVGO US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,33,20601280,2.22,DELL US EQUITY,stock
AAPL US EQUITY,Apple Inc,42,18129765,1.96,AAPL US EQUITY,stock
META US EQUITY,Meta Platforms Inc,21,17811657,1.92,META US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,87,17446449,1.88,SKHY US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,126,16835334,1.82,HOOD US EQUITY,stock
GLW US EQUITY,Corning Inc,73,16451665,1.77,GLW US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,22,16370333,1.77,AMAT US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,41,16357295,1.76,VRT US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,125,15983253,1.72,CRWV US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,51,15328930,1.65,MRVL US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,71,14934474,1.61,COIN US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,13970920,1.51,TER US EQUITY,stock
TSLA US EQUITY,Tesla Inc,29,13663614,1.47,TSLA US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12777711,1.38,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11779572,1.27,WDC US EQUITY,stock
WMT US EQUITY,Walmart Inc,62,9941215,1.07,WMT US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,40,9906502,1.07,PLTR US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,26,9898829,1.07,ARM US EQUITY,stock
COST US EQUITY,Costco Wholesale Corp,7,9358116,1.01,COST US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,21,9258125,1.0,LRCX US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,49,9246233,1.0,SPCX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,8833684,0.95,ALAB US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8595111,0.93,GEV US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,8600519,0.93,LLY US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7767634,0.84,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7369794,0.8,QCOM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,52,7073799,0.76,MSTR US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,23,6877229,0.74,BE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,53,6003318,0.65,RKLB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,14,4439635,0.48,SIMO US EQUITY,stock
KLAC US EQUITY,KLA Corp,15,4257080,0.46,KLAC US EQUITY,stock
ASML US EQUITY,ASML Holding NV,1,2547382,0.28,ASML US EQUITY,stock
