종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,314,111092757,10.06,NVDA US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,34,70556329,6.39,SNDK US EQUITY,stock
INTC US EQUITY,Intel Corp,363,63157551,5.72,INTC US EQUITY,stock
MU US EQUITY,Micron Technology Inc,45,52408611,4.75,MU US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,74,44542513,4.03,GOOGL US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,107,36693809,3.32,ARM US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,50,33745488,3.06,AMD US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,104,33091199,3.0,COIN US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,26,31402379,2.84,STX US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,93,30866878,2.8,NBIS US EQUITY,stock
WDC US EQUITY,Western Digital Corp,41,30098769,2.73,WDC US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,20,30070328,2.72,LITE US EQUITY,stock
TSLA US EQUITY,Tesla Inc,44,29273404,2.65,TSLA US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,155,28817461,2.61,CRCL US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,144,28646069,2.6,RKLB US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,92,28107642,2.55,AAOI US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,57,25955390,2.35,BE US EQUITY,stock
,현금,24172555,24172555,2.19,현금,cash
AMZN US EQUITY,Amazon.com Inc,58,23260539,2.11,AMZN US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,82,22469317,2.04,MRVL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,34,22441252,2.03,AVGO US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,183,22163964,2.01,HOOD US EQUITY,stock
MSTR US EQUITY,Strategy Inc,75,21045343,1.91,MSTR US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,37,20891901,1.89,VRT US EQUITY,stock
GLW US EQUITY,Corning Inc,66,20630717,1.87,GLW US EQUITY,stock
CIEN US EQUITY,Ciena Corp,23,20420049,1.85,CIEN US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,33,20277593,1.84,MSFT US EQUITY,stock
AAPL US EQUITY,Apple Inc,45,20139910,1.82,AAPL US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,11,18003341,1.63,GEV US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,17822150,1.61,NQM6 INDEX,futures
TSEM US EQUITY,Tower Semiconductor Ltd,39,16429122,1.49,TSEM US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,44,16369465,1.48,DELL US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,57,15786585,1.43,CRDO US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,37,14651484,1.33,SIMO US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,20,12538283,1.14,TSM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,4,9512130,0.86,ASML US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,19,8530322,0.77,LRCX US EQUITY,stock
COHR US EQUITY,Coherent Corp,13,7900541,0.72,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,16,6218114,0.56,FTAI US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,8,5289539,0.48,AMAT US EQUITY,stock
META US EQUITY,Meta Platforms Inc,5,4640698,0.42,META US EQUITY,stock
VICR US EQUITY,Vicor Corp,9,3924381,0.36,VICR US EQUITY,stock
