종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp,29,77309299,6.98,SNDK US EQUITY,stock
MU US EQUITY,Micron Technology Inc,44,66215377,5.98,MU US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,76,64116853,5.79,AMD US EQUITY,stock
INTC US EQUITY,Intel Corp,263,49114208,4.43,INTC US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,85,45489929,4.11,LRCX US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,147,43929407,3.96,NVDA US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,67,42163954,3.81,DELL US EQUITY,stock
WDC US EQUITY,Western Digital Corp,47,41476295,3.74,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,30,39806247,3.59,STX US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,36604668,3.3,NQU6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,90,36523215,3.3,CRDO US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,88,33522228,3.03,MRVL US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,178,31975903,2.89,HOOD US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,31706558,2.86,AMAT US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,53,26099699,2.36,ARM US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,128,24130400,2.18,AAOI US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,71,23113138,2.09,NBIS US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,41,22960991,2.07,GOOGL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,38,21712971,1.96,AVGO US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,36,21276578,1.92,MSFT US EQUITY,stock
,현금,21175220,21175220,1.91,현금,cash
AAPL US EQUITY,Apple Inc,44,21023508,1.9,AAPL US EQUITY,stock
TSLA US EQUITY,Tesla Inc,31,19886267,1.8,TSLA US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,51,19029390,1.72,AMZN US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,16734431,1.51,ASML US EQUITY,stock
KLAC US EQUITY,KLA Corp,46,16401039,1.48,KLAC US EQUITY,stock
GLW US EQUITY,Corning Inc,55,16373134,1.48,GLW US EQUITY,stock
TER US EQUITY,Teradyne Inc,28,16239508,1.47,TER US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,31,15087261,1.36,VRT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,57,14709826,1.33,COIN US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,21,13887578,1.25,ALAB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,27,13156610,1.19,SIMO US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,51,12502846,1.13,SPCX US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,7,12323832,1.11,GEV US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,11634278,1.05,APP US EQUITY,stock
META US EQUITY,Meta Platforms Inc,12,11008358,0.99,META US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,11003590,0.99,LLY US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,10821489,0.98,BE US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,34,9689277,0.87,QCOM US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,9665956,0.87,TSM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,55,8469819,0.76,MSTR US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,56,7966567,0.72,RKLB US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,7822473,0.71,LITE US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,51,6738536,0.61,CRWV US EQUITY,stock
ORCL US EQUITY,Oracle Corp,25,5492350,0.5,ORCL US EQUITY,stock
