종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,65,68478101,8.7,SNDK US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,39,46907031,5.96,LITE US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,176,46243549,5.88,NVDA US EQUITY,stock
CIEN US EQUITY,Ciena Corp,71,45719824,5.81,CIEN US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,86,37459266,4.76,GOOGL US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,129,35024233,4.45,COIN US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,126,27565805,3.5,BE US EQUITY,stock
ASML US EQUITY,ASML Holding NV,12,25184522,3.2,ASML US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,154,23365595,2.97,CRCL US EQUITY,stock
MU US EQUITY,Micron Technology Inc,39,23133877,2.94,MU US EQUITY,stock
AXTI US EQUITY,AXT Inc,217,22272764,2.83,AXTI US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,43,22135197,2.81,TSM US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,61,21849489,2.78,LRCX US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,21788016,2.77,NQM6 INDEX,futures
SIMO US EQUITY,Silicon Motion Technology Corp,122,21706777,2.76,SIMO US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,78,21151708,2.69,TSEM US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,47,19093925,2.43,VRT US EQUITY,stock
,현금,18338826,18338826,2.33,현금,cash
GEV US EQUITY,GE Vernova Inc,13,17729948,2.25,GEV US EQUITY,stock
GLW US EQUITY,Corning Inc,79,16824819,2.14,GLW US EQUITY,stock
WDC US EQUITY,Western Digital Corp,37,16704933,2.12,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,23,14658187,1.86,STX US EQUITY,stock
ASTS US EQUITY,AST SpaceMobile Inc,99,12913946,1.64,ASTS US EQUITY,stock
MSTR US EQUITY,Strategy Inc,60,12260047,1.56,MSTR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,33,12227519,1.55,FTAI US EQUITY,stock
COHR US EQUITY,Coherent Corp,28,11435572,1.45,COHR US EQUITY,stock
TMUS US EQUITY,T-Mobile US Inc,32,10138451,1.29,TMUS US EQUITY,stock
TSLA US EQUITY,Tesla Inc,17,9765311,1.24,TSLA US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,95,9413092,1.2,RKLB US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,52,8882423,1.13,AAOI US EQUITY,stock
META US EQUITY,Meta Platforms Inc,9,8002819,1.02,META US EQUITY,stock
INTC US EQUITY,Intel Corp,120,7929213,1.01,INTC US EQUITY,stock
IPGP US EQUITY,IPG Photonics Corp,39,7351979,0.93,IPGP US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,15,7160092,0.91,AVGO US EQUITY,stock
UUUU US EQUITY,Energy Fuels Inc/Canada,263,7123245,0.91,UUUU US EQUITY,stock
BKR US EQUITY,Baker Hughes Co,72,6855548,0.87,BKR US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,22,6837552,0.87,AMZN US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,6771295,0.86,LLY US EQUITY,stock
FANG US EQUITY,Diamondback Energy Inc,22,6501679,0.83,FANG US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,11,6483038,0.82,CRWD US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,11,6169600,0.78,AMAT US EQUITY,stock
AAPL US EQUITY,Apple Inc,16,6038152,0.77,AAPL US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,6,3353989,0.43,MSFT US EQUITY,stock
