종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,227,65915320,7.48,NVDA US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,148,52532068,5.96,BE US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,69,51325497,5.82,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,41903657,4.76,SNDK US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,143,34215944,3.88,SKHY US EQUITY,stock
INTC US EQUITY,Intel Corp,241,32039938,3.64,INTC US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31702250,3.6,NQU6 INDEX,futures
TSLA US EQUITY,Tesla Inc,64,31232984,3.54,TSLA US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,91,30938872,3.51,AMZN US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,45,30616129,3.47,MSFT US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,41,28291972,3.21,AMD US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,25260414,2.87,LITE US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,162,24488222,2.78,HOOD US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,23606981,2.68,GOOGL US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,73,22149559,2.51,MRVL US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,48,21217460,2.41,SNOW US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,89,20963927,2.38,COIN US EQUITY,stock
MU US EQUITY,Micron Technology Inc,16,20312213,2.31,MU US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,62,17596008,2.0,NBIS US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,74,17476255,1.98,PLTR US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,68,17477569,1.98,QCOM US EQUITY,stock
TER US EQUITY,Teradyne Inc,35,15943847,1.81,TER US EQUITY,stock
,현금,14810353,14810353,1.68,현금,cash
MSTR US EQUITY,Strategy Inc,83,14721756,1.67,MSTR US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,106,13823872,1.57,AAOI US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,13759356,1.56,META US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,70,13746628,1.56,SPCX US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,13604157,1.54,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13001097,1.48,AVGO US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,117,12957412,1.47,CRWV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,12843489,1.46,VRT US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,24,12320356,1.4,PANW US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,12016855,1.36,TSEM US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,11619290,1.32,STX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,31,10714413,1.22,ALAB US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,10712360,1.22,WDC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,9262068,1.05,CRDO US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8274213,0.94,ARM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7774400,0.88,LLY US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7361357,0.84,TSM US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7249282,0.82,GEV US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,18,3495678,0.4,NOW US EQUITY,stock
