종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,55,58081829,7.51,SNDK US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,41,51029410,6.59,LITE US EQUITY,stock
CIEN US EQUITY,Ciena Corp,75,50547626,6.53,CIEN US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,141,37648047,4.87,NVDA US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,124,32002117,4.14,COIN US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,65,28937545,3.74,GOOGL US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,128,28728367,3.71,ARM US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,122,24906333,3.22,BE US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,75,22329642,2.89,TSEM US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,21871760,2.83,NQM6 INDEX,futures
ASML US EQUITY,ASML Holding NV,11,21809640,2.82,ASML US EQUITY,stock
MU US EQUITY,Micron Technology Inc,37,20396784,2.64,MU US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,149,20243043,2.62,CRCL US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,118,20230189,2.61,SIMO US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,59,19398957,2.51,LRCX US EQUITY,stock
,현금,18258456,18258456,2.36,현금,cash
VRT US EQUITY,Vertiv Holdings Co,46,18091510,2.34,VRT US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,13,17582858,2.27,GEV US EQUITY,stock
GLW US EQUITY,Corning Inc,76,16921337,2.19,GLW US EQUITY,stock
INTC US EQUITY,Intel Corp,223,16910530,2.19,INTC US EQUITY,stock
AXTI US EQUITY,AXT Inc,209,16622766,2.15,AXTI US EQUITY,stock
WDC US EQUITY,Western Digital Corp,36,15983598,2.07,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,22,14217998,1.84,STX US EQUITY,stock
META US EQUITY,Meta Platforms Inc,16,13834835,1.79,META US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,27,13778721,1.78,TSM US EQUITY,stock
ASTS US EQUITY,AST SpaceMobile Inc,96,13383515,1.73,ASTS US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,32,11689503,1.51,FTAI US EQUITY,stock
COHR US EQUITY,Coherent Corp,27,10491725,1.36,COHR US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,17,9556243,1.24,MSFT US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,92,9379142,1.21,RKLB US EQUITY,stock
TSLA US EQUITY,Tesla Inc,16,8684161,1.12,TSLA US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,50,7820266,1.01,AAOI US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,22,7202382,0.93,AMD US EQUITY,stock
UUUU US EQUITY,Energy Fuels Inc/Canada,254,6786194,0.88,UUUU US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,21,6630661,0.86,AMZN US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,14,6628449,0.86,AVGO US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,11,6608309,0.85,CRWD US EQUITY,stock
IPGP US EQUITY,IPG Photonics Corp,38,6517094,0.84,IPGP US EQUITY,stock
MSTR US EQUITY,Strategy Inc,36,6493252,0.84,MSTR US EQUITY,stock
FANG US EQUITY,Diamondback Energy Inc,22,6420219,0.83,FANG US EQUITY,stock
BKR US EQUITY,Baker Hughes Co,69,6270994,0.81,BKR US EQUITY,stock
AAPL US EQUITY,Apple Inc,15,5778161,0.75,AAPL US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,11,5769687,0.75,AMAT US EQUITY,stock
TMUS US EQUITY,T-Mobile US Inc,19,5759798,0.74,TMUS US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5632940,0.73,LLY US EQUITY,stock
