종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
MU US EQUITY,Micron Technology Inc,49,75696091,6.54,MU US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,25,75350294,6.51,SNDK US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,102,61181737,5.29,ARM US EQUITY,stock
INTC US EQUITY,Intel Corp,340,60228779,5.2,INTC US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,172,53989818,4.66,NVDA US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,102,43017396,3.72,MRVL US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,49,37618901,3.25,AMD US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,123,37564706,3.25,SPCX US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,61,37303614,3.22,DELL US EQUITY,stock
WDC US EQUITY,Western Digital Corp,34,35045380,3.03,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,22,34338259,2.97,STX US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,59,33327716,2.88,GOOGL US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,91,32939726,2.85,CRDO US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,58,32419631,2.8,LRCX US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,30098574,2.6,AMAT US EQUITY,stock
AAPL US EQUITY,Apple Inc,64,28983668,2.5,AAPL US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,27526097,2.38,NQU6 INDEX,futures
NBIS US EQUITY,Nebius Group NV,66,26479354,2.29,NBIS US EQUITY,stock
,현금,25208541,25208541,2.18,현금,cash
AVGO US EQUITY,Broadcom Inc,44,25084968,2.17,AVGO US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,42,25032937,2.16,MSFT US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,93,24040858,2.08,AAOI US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,60,22337784,1.93,AMZN US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,136,19905084,1.72,HOOD US EQUITY,stock
ASML US EQUITY,ASML Holding NV,7,19110049,1.65,ASML US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,66,16907432,1.46,COIN US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,132,15925568,1.38,CRCL US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,32,13689853,1.18,SIMO US EQUITY,stock
KLAC US EQUITY,KLA Corp,38,13648658,1.18,KLAC US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,40,12958941,1.12,QCOM US EQUITY,stock
META US EQUITY,Meta Platforms Inc,14,12717009,1.1,META US EQUITY,stock
APP US EQUITY,AppLovin Corp,16,12475258,1.08,APP US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,28,11902346,1.03,BE US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,8,11893507,1.03,GEV US EQUITY,stock
GLW US EQUITY,Corning Inc,44,11814326,1.02,GLW US EQUITY,stock
MSTR US EQUITY,Strategy Inc,63,11709221,1.01,MSTR US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,17,10955669,0.95,TSM US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,24,10881951,0.94,VRT US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,8,10598158,0.92,LITE US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,59,10449678,0.9,CRWV US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,65,10292557,0.89,RKLB US EQUITY,stock
TSLA US EQUITY,Tesla Inc,16,9798599,0.85,TSLA US EQUITY,stock
TER US EQUITY,Teradyne Inc,14,8673144,0.75,TER US EQUITY,stock
ORCL US EQUITY,Oracle Corp,29,8265540,0.71,ORCL US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,15,8211178,0.71,ALAB US EQUITY,stock
