종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,204,64803632,6.9,NVDA US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,80,56734865,6.04,MSFT US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,120,46718691,4.97,AMZN US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,227,43669713,4.65,AAOI US EQUITY,stock
INTC US EQUITY,Intel Corp,251,36189270,3.85,INTC US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,71,35680277,3.8,GOOGL US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,52,35651086,3.8,AMD US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,33854087,3.61,NQU6 INDEX,futures
MU US EQUITY,Micron Technology Inc,27,33608122,3.58,MU US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,18,30949175,3.3,SNDK US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,86,30482181,3.25,CRDO US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,81,29008677,3.09,TSEM US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,97,25861814,2.75,NBIS US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,19,23989725,2.55,LITE US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,37,22449187,2.39,AVGO US EQUITY,stock
,현금,21308842,21308842,2.27,현금,cash
DELL US EQUITY,Dell Technologies Inc,33,21239703,2.26,DELL US EQUITY,stock
AAPL US EQUITY,Apple Inc,42,18665945,1.99,AAPL US EQUITY,stock
META US EQUITY,Meta Platforms Inc,21,17636527,1.88,META US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,88,17213815,1.83,SKHY US EQUITY,stock
GLW US EQUITY,Corning Inc,73,17155037,1.83,GLW US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,22,16823755,1.79,AMAT US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,127,16804962,1.79,HOOD US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,52,16132087,1.72,MRVL US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,72,15686369,1.67,COIN US EQUITY,stock
TER US EQUITY,Teradyne Inc,27,14526359,1.55,TER US EQUITY,stock
TSLA US EQUITY,Tesla Inc,29,13515678,1.44,TSLA US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12681006,1.35,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11704211,1.25,WDC US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,90,11574569,1.23,CRWV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,29,11204792,1.19,VRT US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,26,10420729,1.11,ARM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,10090866,1.07,LLY US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,41,10003138,1.07,PLTR US EQUITY,stock
WMT US EQUITY,Walmart Inc,63,9994826,1.06,WMT US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,22,9715614,1.03,LRCX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,9479734,1.01,ALAB US EQUITY,stock
COST US EQUITY,Costco Wholesale Corp,7,9410715,1.0,COST US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,49,9251357,0.99,SPCX US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8428019,0.9,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,8340986,0.89,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,33,7857056,0.84,QCOM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,52,7376417,0.79,MSTR US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,23,7155572,0.76,BE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,54,6344247,0.68,RKLB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,14,5085928,0.54,SIMO US EQUITY,stock
KLAC US EQUITY,KLA Corp,15,4214988,0.45,KLAC US EQUITY,stock
ASML US EQUITY,ASML Holding NV,1,2469420,0.26,ASML US EQUITY,stock
