종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,229,70646243,7.95,NVDA US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,64,44629315,5.02,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,41997169,4.72,SNDK US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,124,39442753,4.44,BE US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,105,36709948,4.13,AMZN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,64,32527570,3.66,TSLA US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,193,32505424,3.66,HOOD US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31896177,3.59,NQU6 INDEX,futures
SKHY US EQUITY,SK hynix Inc,144,31828819,3.58,SKHY US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,45,30998972,3.49,MSFT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,108,28103984,3.16,COIN US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,58,27919871,3.14,SNOW US EQUITY,stock
INTC US EQUITY,Intel Corp,210,25996145,2.92,INTC US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,25174345,2.83,LITE US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,23124249,2.6,GOOGL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,78,22185910,2.5,NBIS US EQUITY,stock
MSTR US EQUITY,Strategy Inc,109,21316577,2.4,MSTR US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,74,20868298,2.35,MRVL US EQUITY,stock
MU US EQUITY,Micron Technology Inc,16,20702388,2.33,MU US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,141,19112994,2.15,AAOI US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,74,18240149,2.05,PLTR US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,29,17863955,2.01,AMD US EQUITY,stock
,현금,15588273,15588273,1.75,현금,cash
VRT US EQUITY,Vertiv Holdings Co,40,14521121,1.63,VRT US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,14356831,1.62,SPCX US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13504648,1.52,AVGO US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,118,13474399,1.52,CRWV US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,13296443,1.5,AAPL US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,12527930,1.41,TSEM US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,12369934,1.39,META US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,11888030,1.34,TER US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,11862872,1.33,STX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11329626,1.27,WDC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,9976282,1.12,CRDO US EQUITY,stock
GLW US EQUITY,Corning Inc,45,8872128,1.0,GLW US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,44,8650608,0.97,NOW US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8189838,0.92,ARM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7829619,0.88,LLY US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7631164,0.86,GEV US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,17,7620280,0.86,PANW US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7320693,0.82,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7284381,0.82,QCOM US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,19,7256482,0.82,ALAB US EQUITY,stock
