종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp,29,70299580,6.81,SNDK US EQUITY,stock
MU US EQUITY,Micron Technology Inc,44,61871146,5.99,MU US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,76,58777703,5.7,AMD US EQUITY,stock
INTC US EQUITY,Intel Corp,263,43505306,4.22,INTC US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,147,43379641,4.2,NVDA US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,67,41894703,4.06,DELL US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,85,41539993,4.03,LRCX US EQUITY,stock
WDC US EQUITY,Western Digital Corp,47,37475536,3.63,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,30,37206556,3.61,STX US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,35234530,3.41,NQU6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,90,33230736,3.22,CRDO US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,88,30421947,2.95,MRVL US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,178,30114155,2.92,HOOD US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,35,29082138,2.82,AMAT US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,53,23860300,2.31,ARM US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,41,22549772,2.19,GOOGL US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,128,21944753,2.13,AAOI US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,38,21113325,2.05,AVGO US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,36,20976362,2.03,MSFT US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,71,20766947,2.01,NBIS US EQUITY,stock
AAPL US EQUITY,Apple Inc,44,20483056,1.98,AAPL US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,51,18798652,1.82,AMZN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,31,18716115,1.81,TSLA US EQUITY,stock
,현금,18358011,18358011,1.78,현금,cash
ASML US EQUITY,ASML Holding NV,6,15709794,1.52,ASML US EQUITY,stock
GLW US EQUITY,Corning Inc,55,15278556,1.48,GLW US EQUITY,stock
KLAC US EQUITY,KLA Corp,46,14921493,1.45,KLAC US EQUITY,stock
TER US EQUITY,Teradyne Inc,28,14396209,1.4,TER US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,31,14195260,1.38,VRT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,57,13966124,1.35,COIN US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,21,12048973,1.17,ALAB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,27,11931506,1.16,SIMO US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,51,11423020,1.11,SPCX US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,7,11298030,1.1,GEV US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,11108919,1.08,LLY US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,11076492,1.07,APP US EQUITY,stock
META US EQUITY,Meta Platforms Inc,12,11069359,1.07,META US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,9694815,0.94,BE US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,34,9322138,0.9,QCOM US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,9074886,0.88,TSM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,55,8024167,0.78,MSTR US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,7331216,0.71,LITE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,56,6999433,0.68,RKLB US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,51,6383654,0.62,CRWV US EQUITY,stock
ORCL US EQUITY,Oracle Corp,25,5304690,0.51,ORCL US EQUITY,stock
