종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,43,67813008,7.36,SNDK US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,104,53691146,5.83,GOOGL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,149,51527842,5.59,BE US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,158,50433046,5.47,NVDA US EQUITY,stock
INTC US EQUITY,Intel Corp,397,49720781,5.4,INTC US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,148,47081873,5.11,ARM US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,57,35682840,3.87,MSFT US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,56,33419597,3.63,TSM US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,35,30732075,3.34,STX US EQUITY,stock
TSLA US EQUITY,Tesla Inc,55,30690446,3.33,TSLA US EQUITY,stock
MU US EQUITY,Micron Technology Inc,33,25508723,2.77,MU US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,24261792,2.63,NQM6 INDEX,futures
AVGO US EQUITY,Broadcom Inc,39,24034121,2.61,AVGO US EQUITY,stock
CIEN US EQUITY,Ciena Corp,32,23876563,2.59,CIEN US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,61,23471972,2.55,AMZN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,18,22802840,2.48,LITE US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,94,21914996,2.38,MRVL US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,13,21460022,2.33,GEV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,42,19955579,2.17,VRT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,66,19128624,2.08,COIN US EQUITY,stock
WDC US EQUITY,Western Digital Corp,32,18896503,2.05,WDC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,65,17289012,1.88,CRDO US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,117,16454924,1.79,CRCL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,75,16020979,1.74,NBIS US EQUITY,stock
,현금,15374538,15374538,1.67,현금,cash
AAPL US EQUITY,Apple Inc,36,14196603,1.54,AAPL US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,111,13731667,1.49,HOOD US EQUITY,stock
ASML US EQUITY,ASML Holding NV,6,12665061,1.38,ASML US EQUITY,stock
MSTR US EQUITY,Strategy Inc,48,11967989,1.3,MSTR US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,37,11086202,1.2,TSEM US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,20,9862215,1.07,AMD US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,80,9701003,1.05,RKLB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,42,9131427,0.99,SIMO US EQUITY,stock
META US EQUITY,Meta Platforms Inc,9,9000129,0.98,META US EQUITY,stock
GLW US EQUITY,Corning Inc,36,8912863,0.97,GLW US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,22,8411809,0.91,LRCX US EQUITY,stock
TER US EQUITY,Teradyne Inc,13,7701033,0.84,TER US EQUITY,stock
COHR US EQUITY,Coherent Corp,15,7107099,0.77,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,18,6097521,0.66,FTAI US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,26,5585356,0.61,AAOI US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,9,5369415,0.58,AMAT US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5117930,0.56,LLY US EQUITY,stock
VICR US EQUITY,Vicor Corp,11,4354060,0.47,VICR US EQUITY,stock
