종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
SNDK US EQUITY,Sandisk Corp/DE,56,52271157,7.13,SNDK US EQUITY,stock
CIEN US EQUITY,Ciena Corp,76,46262741,6.31,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,41,43670242,5.96,LITE US EQUITY,stock
NVDA US EQUITY,NVIDIA Corp,143,36309139,4.96,NVDA US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,126,30774227,4.2,COIN US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,130,28399519,3.88,ARM US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,66,27443931,3.75,GOOGL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,123,24840079,3.39,BE US EQUITY,stock
ASML US EQUITY,ASML Holding NV,12,23689845,3.23,ASML US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,151,21436029,2.93,CRCL US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,21215404,2.9,NQM6 INDEX,futures
MU US EQUITY,Micron Technology Inc,38,20574657,2.81,MU US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,120,20018153,2.73,SIMO US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,76,19804014,2.7,TSEM US EQUITY,stock
AXTI US EQUITY,AXT Inc,212,19482140,2.66,AXTI US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,60,19226048,2.62,LRCX US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,46,17505152,2.39,VRT US EQUITY,stock
,현금,17436731,17436731,2.38,현금,cash
GEV US EQUITY,GE Vernova Inc,13,16810749,2.29,GEV US EQUITY,stock
GLW US EQUITY,Corning Inc,77,15966944,2.18,GLW US EQUITY,stock
WDC US EQUITY,Western Digital Corp,36,15023982,2.05,WDC US EQUITY,stock
INTC US EQUITY,Intel Corp,226,14774103,2.02,INTC US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,28,13866714,1.89,TSM US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,22,12673586,1.73,STX US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,32,11594983,1.58,FTAI US EQUITY,stock
ASTS US EQUITY,AST SpaceMobile Inc,97,11566291,1.58,ASTS US EQUITY,stock
COHR US EQUITY,Coherent Corp,27,9964151,1.36,COHR US EQUITY,stock
TSLA US EQUITY,Tesla Inc,16,8774811,1.2,TSLA US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,93,8588698,1.17,RKLB US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,51,7591701,1.04,AAOI US EQUITY,stock
META US EQUITY,Meta Platforms Inc,9,7171504,0.98,META US EQUITY,stock
MSTR US EQUITY,Strategy Inc,37,7067875,0.97,MSTR US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,23,7041593,0.96,AMD US EQUITY,stock
UUUU US EQUITY,Energy Fuels Inc/Canada,258,6886401,0.94,UUUU US EQUITY,stock
IPGP US EQUITY,IPG Photonics Corp,39,6839293,0.93,IPGP US EQUITY,stock
FANG US EQUITY,Diamondback Energy Inc,22,6730435,0.92,FANG US EQUITY,stock
BKR US EQUITY,Baker Hughes Co,70,6707578,0.92,BKR US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,6655741,0.91,LLY US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,22,6647072,0.91,AMZN US EQUITY,stock
TMUS US EQUITY,T-Mobile US Inc,20,6390797,0.87,TMUS US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,14,6380369,0.87,AVGO US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,11,6161896,0.84,CRWD US EQUITY,stock
AAPL US EQUITY,Apple Inc,15,5656592,0.77,AAPL US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,11,5621534,0.77,AMAT US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,6,3244537,0.44,MSFT US EQUITY,stock
