종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,228,68764310,7.52,NVDA US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,148,54818259,5.99,BE US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,46442568,5.08,SNDK US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,64,45652292,4.99,DELL US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,143,35451609,3.88,SKHY US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31573379,3.45,NQU6 INDEX,futures
TSLA US EQUITY,Tesla Inc,64,31481508,3.44,TSLA US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,91,31243723,3.42,AMZN US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,192,30101371,3.29,HOOD US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,45,29698496,3.25,MSFT US EQUITY,stock
INTC US EQUITY,Intel Corp,209,29172714,3.19,INTC US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,28763253,3.14,LITE US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,108,25820827,2.82,COIN US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,77,25090301,2.74,NBIS US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,22604139,2.47,GOOGL US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,74,22286602,2.44,MRVL US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,48,21516554,2.35,SNOW US EQUITY,stock
MU US EQUITY,Micron Technology Inc,16,21383158,2.34,MU US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,140,20865873,2.28,AAOI US EQUITY,stock
MSTR US EQUITY,Strategy Inc,108,19699672,2.15,MSTR US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,28,18920137,2.07,AMD US EQUITY,stock
TER US EQUITY,Teradyne Inc,35,17398827,1.9,TER US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,74,16837799,1.84,PLTR US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,117,15605794,1.71,CRWV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,15543118,1.7,VRT US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,14558639,1.59,SPCX US EQUITY,stock
,현금,14321105,14321105,1.57,현금,cash
AVGO US EQUITY,Broadcom Inc,28,13788124,1.51,AVGO US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,13291763,1.45,STX US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,13216567,1.45,TSEM US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,12675046,1.39,AAPL US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,12295059,1.34,META US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,12116690,1.32,WDC US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,31,11963907,1.31,ALAB US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,51,11862684,1.3,QCOM US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,10085884,1.1,CRDO US EQUITY,stock
GLW US EQUITY,Corning Inc,45,9978262,1.09,GLW US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8735755,0.96,ARM US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7786603,0.85,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7625122,0.83,TSM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7508280,0.82,LLY US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,18,3227723,0.35,NOW US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,7,3151672,0.34,PANW US EQUITY,stock
