종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,229,70714645,7.84,NVDA US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,46649400,5.17,SNDK US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,64,44967018,4.99,DELL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,124,42032557,4.66,BE US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,105,36385928,4.04,AMZN US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,144,34166664,3.79,SKHY US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31705774,3.52,NQU6 INDEX,futures
HOOD US EQUITY,Robinhood Markets Inc,193,31591871,3.5,HOOD US EQUITY,stock
TSLA US EQUITY,Tesla Inc,64,30377231,3.37,TSLA US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,45,30143153,3.34,MSFT US EQUITY,stock
INTC US EQUITY,Intel Corp,210,26968179,2.99,INTC US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,108,26731071,2.97,COIN US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,58,26215407,2.91,SNOW US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,25989091,2.88,LITE US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,78,23671112,2.63,NBIS US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,22685281,2.52,GOOGL US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,74,22175489,2.46,MRVL US EQUITY,stock
MU US EQUITY,Micron Technology Inc,16,21803822,2.42,MU US EQUITY,stock
MSTR US EQUITY,Strategy Inc,109,20865150,2.31,MSTR US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,141,19946278,2.21,AAOI US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,29,18565294,2.06,AMD US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,74,17293013,1.92,PLTR US EQUITY,stock
,현금,15907082,15907082,1.76,현금,cash
VRT US EQUITY,Vertiv Holdings Co,40,15042018,1.67,VRT US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,118,14134875,1.57,CRWV US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,14081215,1.56,SPCX US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13433230,1.49,AVGO US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,13411803,1.49,TSEM US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,12867593,1.43,AAPL US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12523058,1.39,STX US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,12443566,1.38,TER US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,12401702,1.38,META US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11905972,1.32,WDC US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,10289208,1.14,CRDO US EQUITY,stock
GLW US EQUITY,Corning Inc,45,9307761,1.03,GLW US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8448166,0.94,ARM US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,44,8331797,0.92,NOW US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,19,7905732,0.88,ALAB US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7703585,0.85,LLY US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,17,7594495,0.84,PANW US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7576103,0.84,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7474400,0.83,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7238271,0.8,QCOM US EQUITY,stock
