종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,217,69021916,7.15,NVDA US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,66,46131039,4.78,MSFT US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,119,45145890,4.68,AMZN US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,225,44097919,4.57,AAOI US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,109,40102024,4.15,NBIS US EQUITY,stock
INTC US EQUITY,Intel Corp,248,35535530,3.68,INTC US EQUITY,stock
MU US EQUITY,Micron Technology Inc,27,34924095,3.62,MU US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,18,34345534,3.56,SNDK US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,33898962,3.51,NQU6 INDEX,futures
CRDO US EQUITY,Credo Technology Group Holding Ltd,85,32353235,3.35,CRDO US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,23,30441602,3.15,LITE US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,61,29744861,3.08,GOOGL US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,80,29558721,3.06,TSEM US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,40,27507972,2.85,DELL US EQUITY,stock
,현금,25607061,25607061,2.65,현금,cash
AMD US EQUITY,Advanced Micro Devices Inc,37,25362421,2.63,AMD US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,156,23854266,2.47,CRWV US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,87,19067751,1.98,SKHY US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,29,17125699,1.77,AVGO US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,22,17116970,1.77,AMAT US EQUITY,stock
GLW US EQUITY,Corning Inc,72,17111832,1.77,GLW US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,126,16974122,1.76,HOOD US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,41,16781225,1.74,VRT US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,51,15714290,1.63,MRVL US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,71,15019863,1.56,COIN US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,72,14936062,1.55,SPCX US EQUITY,stock
TER US EQUITY,Teradyne Inc,26,14862878,1.54,TER US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,13711844,1.42,STX US EQUITY,stock
TSLA US EQUITY,Tesla Inc,29,13481163,1.4,TSLA US EQUITY,stock
AAPL US EQUITY,Apple Inc,30,12870409,1.33,AAPL US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,37,12455121,1.29,BE US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,12324295,1.28,META US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,12246441,1.27,WDC US EQUITY,stock
WMT US EQUITY,Walmart Inc,62,10209204,1.06,WMT US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,26,10033199,1.04,ARM US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,21,9720491,1.01,LRCX US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,40,9710967,1.01,PLTR US EQUITY,stock
COST US EQUITY,Costco Wholesale Corp,7,9434787,0.98,COST US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,9050094,0.94,ALAB US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8856204,0.92,GEV US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,8660327,0.9,LLY US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7918761,0.82,TSM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,32,7406769,0.77,QCOM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,52,6999288,0.73,MSTR US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,53,6106272,0.63,RKLB US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,14,4795215,0.5,SIMO US EQUITY,stock
KLAC US EQUITY,KLA Corp,15,4433850,0.46,KLAC US EQUITY,stock
ASML US EQUITY,ASML Holding NV,1,2569213,0.27,ASML US EQUITY,stock
