종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,258,86827218,7.32,NVDA US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,109,66004241,5.56,ARM US EQUITY,stock
MU US EQUITY,Micron Technology Inc,41,62850687,5.3,MU US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,99,56710925,4.78,GOOGL US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,110,53571915,4.52,MRVL US EQUITY,stock
INTC US EQUITY,Intel Corp,298,51268098,4.32,INTC US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,76,50069693,4.22,MSFT US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,75,48718286,4.11,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,17,46041499,3.88,SNDK US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,53,42678627,3.6,AMD US EQUITY,stock
AAPL US EQUITY,Apple Inc,83,39758169,3.35,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,48,30947730,2.61,AVGO US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,79,30858046,2.6,AMZN US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,207,28141381,2.37,HOOD US EQUITY,stock
,현금,28042021,28042021,2.36,현금,cash
WDC US EQUITY,Western Digital Corp,31,27458313,2.31,WDC US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,27078632,2.28,STX US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,95,23998185,2.02,COIN US EQUITY,stock
TSLA US EQUITY,Tesla Inc,36,23185310,1.95,TSLA US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,54,21581537,1.82,NBIS US EQUITY,stock
META US EQUITY,Meta Platforms Inc,22,21249645,1.79,META US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,40,20710745,1.75,LRCX US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,142,19787716,1.67,CRCL US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,63,19672883,1.66,AAOI US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,18769786,1.58,NQM6 INDEX,futures
GLW US EQUITY,Corning Inc,61,18561084,1.56,GLW US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,23,17759828,1.5,AMAT US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,39,17489455,1.47,BE US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,52,17407221,1.47,CRDO US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,33,16451993,1.39,VRT US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,43,16053597,1.35,QCOM US EQUITY,stock
APP US EQUITY,AppLovin Corp,18,15482822,1.31,APP US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,34,15419904,1.3,SIMO US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,10,14826612,1.25,GEV US EQUITY,stock
MSTR US EQUITY,Strategy Inc,68,13539708,1.14,MSTR US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,9,13091153,1.1,LITE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,69,12738438,1.07,RKLB US EQUITY,stock
CIEN US EQUITY,Ciena Corp,15,12365821,1.04,CIEN US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,18,12325974,1.04,TSM US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,28,11261102,0.95,TSEM US EQUITY,stock
ASML US EQUITY,ASML Holding NV,3,8114766,0.68,ASML US EQUITY,stock
COHR US EQUITY,Coherent Corp,12,7792155,0.66,COHR US EQUITY,stock
