종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,228,67055282,7.39,NVDA US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,148,54984660,6.06,BE US EQUITY,stock
DELL US EQUITY,Dell Technologies Inc,64,48915828,5.39,DELL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,20,44012249,4.85,SNDK US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,143,36619627,4.03,SKHY US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,31674484,3.49,NQU6 INDEX,futures
TSLA US EQUITY,Tesla Inc,64,31510867,3.47,TSLA US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,91,31482332,3.47,AMZN US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,45,30049303,3.31,MSFT US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,192,29119787,3.21,HOOD US EQUITY,stock
INTC US EQUITY,Intel Corp,209,28986431,3.19,INTC US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,22,27477725,3.03,LITE US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,108,25501802,2.81,COIN US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,74,23539217,2.59,MRVL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,77,23295288,2.57,NBIS US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,50,22803052,2.51,GOOGL US EQUITY,stock
SNOW US EQUITY,Snowflake Inc,48,21275914,2.34,SNOW US EQUITY,stock
MU US EQUITY,Micron Technology Inc,16,21023484,2.32,MU US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,140,19873213,2.19,AAOI US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,28,19470694,2.15,AMD US EQUITY,stock
MSTR US EQUITY,Strategy Inc,108,19057235,2.1,MSTR US EQUITY,stock
TER US EQUITY,Teradyne Inc,35,17905886,1.97,TER US EQUITY,stock
PLTR US EQUITY,Palantir Technologies Inc,74,16672864,1.84,PLTR US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,71,14464491,1.59,SPCX US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,117,14027858,1.55,CRWV US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,40,13853477,1.53,VRT US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,28,13655855,1.5,AVGO US EQUITY,stock
,현금,13535188,13535188,1.49,현금,cash
AAPL US EQUITY,Apple Inc,30,13430021,1.48,AAPL US EQUITY,stock
META US EQUITY,Meta Platforms Inc,15,13096362,1.44,META US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,45,12824140,1.41,TSEM US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,51,12503577,1.38,QCOM US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,11,12303368,1.36,STX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,31,12163181,1.34,ALAB US EQUITY,stock
WDC US EQUITY,Western Digital Corp,19,11447226,1.26,WDC US EQUITY,stock
GLW US EQUITY,Corning Inc,45,10088582,1.11,GLW US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,45,9879414,1.09,CRDO US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,25,8918789,0.98,ARM US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,7738379,0.85,GEV US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,13,7588155,0.84,TSM US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,5,7515913,0.83,LLY US EQUITY,stock
NOW US EQUITY,ServiceNow Inc,18,3214038,0.35,NOW US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,7,3118393,0.34,PANW US EQUITY,stock
