종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,237,68112822,7.48,NVDA US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,66,47775048,5.24,AMD US EQUITY,stock
MU US EQUITY,Micron Technology Inc,35,46078987,5.06,MU US EQUITY,stock
INTC US EQUITY,Intel Corp,319,42767492,4.69,INTC US EQUITY,stock
SNDK US EQUITY,Sandisk Corp,22,41127050,4.51,SNDK US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,68,38695995,4.25,MSFT US EQUITY,stock
NQU6 INDEX,NASDAQ 100 E-MINI INDEX SEPT 2026,0,32982300,3.62,NQU6 INDEX,futures
DELL US EQUITY,Dell Technologies Inc,49,30593437,3.36,DELL US EQUITY,stock
AAPL US EQUITY,Apple Inc,62,30549314,3.35,AAPL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,54,30264799,3.32,AVGO US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,57,27222858,2.99,GOOGL US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,87,26483213,2.91,CRDO US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,77,26057406,2.86,AMZN US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,34,25702355,2.82,AMAT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,95,23270641,2.55,COIN US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,164,22941652,2.52,HOOD US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,19,22702109,2.49,STX US EQUITY,stock
,현금,21508791,21508791,2.36,현금,cash
WDC US EQUITY,Western Digital Corp,26,18933408,2.08,WDC US EQUITY,stock
META US EQUITY,Meta Platforms Inc,21,18239232,2.0,META US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,42,17912144,1.97,LRCX US EQUITY,stock
SKHY US EQUITY,SK hynix Inc,81,16942506,1.86,SKHY US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,39,15190797,1.67,ARM US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,52,14386378,1.58,MRVL US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,51,14013499,1.54,NBIS US EQUITY,stock
TSLA US EQUITY,Tesla Inc,30,13567027,1.49,TSLA US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,94,13447804,1.48,AAOI US EQUITY,stock
TER US EQUITY,Teradyne Inc,27,13219230,1.45,TER US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,30,12618450,1.39,VRT US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,6,10508325,1.15,LLY US EQUITY,stock
KLAC US EQUITY,KLA Corp,32,9517248,1.05,KLAC US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,26,9295211,1.02,SIMO US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,6,8744901,0.96,GEV US EQUITY,stock
APP US EQUITY,AppLovin Corp,14,8450646,0.93,APP US EQUITY,stock
SPCX US EQUITY,Space Exploration Technologies Corp,50,8299687,0.91,SPCX US EQUITY,stock
ALAB US EQUITY,Astera Labs Inc,20,8263710,0.91,ALAB US EQUITY,stock
QCOM US EQUITY,QUALCOMM Inc,33,8206555,0.9,QCOM US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,14,8171367,0.9,TSM US EQUITY,stock
MSTR US EQUITY,Strategy Inc,53,7646608,0.84,MSTR US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,7,7288690,0.8,LITE US EQUITY,stock
ASML US EQUITY,ASML Holding NV,3,7262453,0.8,ASML US EQUITY,stock
GLW US EQUITY,Corning Inc,34,7128576,0.78,GLW US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,24,6605118,0.73,BE US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,55,5384486,0.59,RKLB US EQUITY,stock
CRWV US EQUITY,CoreWeave Inc,49,5072988,0.56,CRWV US EQUITY,stock
ORCL US EQUITY,Oracle Corp,24,4208490,0.46,ORCL US EQUITY,stock
CRWD US EQUITY,Crowdstrike Holdings Inc,15,3951163,0.43,CRWD US EQUITY,stock
PANW US EQUITY,Palo Alto Networks Inc,8,3712644,0.41,PANW US EQUITY,stock
