종목코드,종목명,수량,평가금액(원),비중(%),asset_key,asset_type
NVDA US EQUITY,NVIDIA Corp,213,62839873,7.16,NVDA US EQUITY,stock
GOOGL US EQUITY,Alphabet Inc,109,53460144,6.09,GOOGL US EQUITY,stock
SNDK US EQUITY,Sandisk Corp/DE,38,50674947,5.78,SNDK US EQUITY,stock
CIEN US EQUITY,Ciena Corp,45,33603870,3.83,CIEN US EQUITY,stock
LITE US EQUITY,Lumentum Holdings Inc,27,33352935,3.8,LITE US EQUITY,stock
TSLA US EQUITY,Tesla Inc,58,33080643,3.77,TSLA US EQUITY,stock
BE US EQUITY,Bloom Energy Corp,99,32280252,3.68,BE US EQUITY,stock
ARM US EQUITY,ARM Holdings PLC,124,32118881,3.66,ARM US EQUITY,stock
INTC US EQUITY,Intel Corp,323,31589322,3.6,INTC US EQUITY,stock
VRT US EQUITY,Vertiv Holdings Co,65,29975493,3.42,VRT US EQUITY,stock
COIN US EQUITY,Coinbase Global Inc,102,29500664,3.36,COIN US EQUITY,stock
NBIS US EQUITY,Nebius Group NV,122,28190271,3.21,NBIS US EQUITY,stock
META US EQUITY,Meta Platforms Inc,27,26654611,3.04,META US EQUITY,stock
CRCL US EQUITY,Circle Internet Group Inc,188,26644397,3.04,CRCL US EQUITY,stock
AVGO US EQUITY,Broadcom Inc,41,24337719,2.77,AVGO US EQUITY,stock
AMZN US EQUITY,Amazon.com Inc,64,23607498,2.69,AMZN US EQUITY,stock
NQM6 Index,NASDAQ 100 E-MINI INDEX JUN 2026,0,23587734,2.69,NQM6 INDEX,futures
MU US EQUITY,Micron Technology Inc,34,22551685,2.57,MU US EQUITY,stock
TSEM US EQUITY,Tower Semiconductor Ltd,69,22071631,2.52,TSEM US EQUITY,stock
WDC US EQUITY,Western Digital Corp,33,18694617,2.13,WDC US EQUITY,stock
SIMO US EQUITY,Silicon Motion Technology Corp,87,18292289,2.09,SIMO US EQUITY,stock
MSFT US EQUITY,Microsoft Corp,29,18155744,2.07,MSFT US EQUITY,stock
STX US EQUITY,Seagate Technology Holdings PLC,20,16528248,1.88,STX US EQUITY,stock
GEV US EQUITY,GE Vernova Inc,11,16094746,1.83,GEV US EQUITY,stock
HOOD US EQUITY,Robinhood Markets Inc,116,14798198,1.69,HOOD US EQUITY,stock
TSM US EQUITY,Taiwan Semiconductor Manufacturing Co Ltd,27,14668724,1.67,TSM US EQUITY,stock
,현금,13985967,13985967,1.59,현금,cash
ASML US EQUITY,ASML Holding NV,6,12920638,1.47,ASML US EQUITY,stock
MSTR US EQUITY,Strategy Inc,51,12343005,1.41,MSTR US EQUITY,stock
RKLB US EQUITY,Rocket Lab Corp,84,10741973,1.22,RKLB US EQUITY,stock
CRDO US EQUITY,Credo Technology Group Holding Ltd,36,9740891,1.11,CRDO US EQUITY,stock
GLW US EQUITY,Corning Inc,38,9279759,1.06,GLW US EQUITY,stock
MRVL US EQUITY,Marvell Technology Inc,41,9156675,1.04,MRVL US EQUITY,stock
LRCX US EQUITY,Lam Research Corp,23,8771144,1.0,LRCX US EQUITY,stock
AMD US EQUITY,Advanced Micro Devices Inc,20,8398144,0.96,AMD US EQUITY,stock
TER US EQUITY,Teradyne Inc,14,7850873,0.9,TER US EQUITY,stock
COHR US EQUITY,Coherent Corp,15,7611510,0.87,COHR US EQUITY,stock
FTAI US EQUITY,FTAI Aviation Ltd,19,6639136,0.76,FTAI US EQUITY,stock
AAOI US EQUITY,Applied Optoelectronics Inc,27,6000515,0.68,AAOI US EQUITY,stock
AMAT US EQUITY,Applied Materials Inc,10,5820310,0.66,AMAT US EQUITY,stock
AAPL US EQUITY,Apple Inc,14,5500136,0.63,AAPL US EQUITY,stock
LLY US EQUITY,Eli Lilly & Co,4,5331430,0.61,LLY US EQUITY,stock
